subaward_number,prime_award_piid,prime_award_parent_piid,subaward_amount,subaward_action_date,subaward_report_year,subaward_report_month,prime_awarding_agency_code,prime_awarding_agency_name,prime_awarding_sub_agency_code,prime_awarding_sub_agency_name,prime_awarding_office_code,prime_awarding_office_name,prime_award_principal_place_city,prime_award_principal_place_state,prime_award_principal_place_zip,prime_award_principal_place_country,prime_awardee_duns,prime_awardee_name,prime_award_date_signed,prime_award_amount,subawardee_duns,subawardee_name,subawardee_dba_name,subawardee_parent_duns,subawardee_parent_name,subawardee_address_line_1,subawardee_city_name,subawardee_state_code,subawardee_state_name,subawardee_zip_4,subawardee_congressional_district,subawardee_country_code,subawardee_country_name,subawardee_foreign_postal_code,subaward_primary_place_of_performance_address_line_1,subaward_primary_place_of_performance_city_name,subaward_primary_place_of_performance_state_code,subaward_primary_place_of_performance_state_name,subaward_primary_place_of_performance_address_zip_4,subaward_primary_place_of_performance_congressional_district,subaward_primary_place_of_performance_country_code,subaward_primary_place_of_performance_country_name,subaward_description,subaward_naics_code,subaward_naics_description,subawardee_business_type_code,subawardee_business_type_description,highly_compensated_officer_1_name,highly_compensated_officer_1_amount,highly_compensated_officer_2_name,highly_compensated_officer_2_amount,highly_compensated_officer_3_name,highly_compensated_officer_3_amount,highly_compensated_officer_4_name,highly_compensated_officer_4_amount,highly_compensated_officer_5_name,highly_compensated_officer_5_amount
7500147970,TIRNO11D000270009,TIRNO11D00027,2730071.00,2016-12-29,2018,7,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-04-26,135633425.65,829977508,"SKYEPOINT DECISIONS, INC.",,,,45240 BUSINESS CT STE 160,DULLES,VA,VIRGINIA,201666703,10,USA,UNITED STATES,,,STERLING,VA,VIRGINIA,201666703,10,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION",,,,,,,,,,
101470-2,TIRNO11D000160019,TIRNO11D00016,3010490.60,2017-04-27,2018,7,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,WASHINGTON,DC,202240001,USA,019121586,DELOITTE CONSULTING LLP,2016-09-30,49558323.01,151083305,"ASR ANALYTICS, LLC",,,,1389 CANTERBURY WAY,POTOMAC,MD,MARYLAND,208546103,08,USA,UNITED STATES,,,LANHAM,MD,MARYLAND,207061348,04,USA,UNITED STATES,N/A,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS",,,,,,,,,,
7500147992,TIRNO11D000270009,TIRNO11D00027,2619888.00,2016-12-29,2018,8,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-04-26,135633425.65,787980213,SONA NETWORKS LLC,,787980213,SONA NETWORKS LLC,11350 MCCORMICK RD EXECUTIVE PLAZA I STE 409,HUNT VALLEY,MD,MARYLAND,21031,01,USA,UNITED STATES,,,HUNT VALLEY,MD,MARYLAND,210311002,01,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"DOT CERTIFIED DISADVANTAGED BUSINESS ENTERPRISE,FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,S CORPORATION,SBA CERTIFIED 8(A) PROGRAM PARTICIPANT,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
16-181-FEDCX-M9SL,TIRNO11D000070019,TIRNO11D00007,2720584.00,2018-01-18,2018,1,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,ARLINGTON,VA,222031551,USA,858485758,ACCENTURE LLP,2017-09-06,7921406.57,801066213,"M9 SOLUTIONS, LLC",,,,6 CONCOURSE PKWY STE 575,ATLANTA,GA,,303286117,05,USA,UNITED STATES,,,HYATTSVILLE,MD,,207852229,04,USA,UNITED STATES,PROVIDE APPLICATION DEVELOPMENT SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS",,,,,,,,,,
7500148476,TIRNO11D000270011,TIRNO11D00027,2588451.00,2016-12-29,2018,5,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-09-19,54695339.94,829977508,"SKYEPOINT DECISIONS, INC.",,,,45240 BUSINESS CT STE 160,DULLES,VA,VIRGINIA,201666703,10,USA,UNITED STATES,,,STERLING,VA,VIRGINIA,201666703,10,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION",,,,,,,,,,
7500147961,TIRNO11D000270009,TIRNO11D00027,2531623.00,2016-12-29,2018,7,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-04-26,135633425.65,799005272,"COMPUMATICS GROUP, L.L.C.",,,,8321 OLD COURTHOUSE RD STE 360,VIENNA,VA,VIRGINIA,221823817,11,USA,UNITED STATES,,,VIENNA,VA,VIRGINIA,221823817,11,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY",,,,,,,,,,
S12031,TIRNO12Z000230001,GS00Q12NSD0002,3598552.24,2016-11-18,2016,11,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207061348,USA,077799799,AMERICAN SYSTEMS CORPORATION,2012-09-27,46246350.27,154050959,PRESIDIO NETWORKED SOLUTIONS LLC,PRESIDIO,799064451,"PRESIDIO, INC.",8161 MAPLE LAWN BLVD STE 150,FULTON,MD,,207592588,07,USA,UNITED STATES,,,LANHAM,MD,,207061348,04,USA,UNITED STATES,"TO PROVIDE HARDWARE AND MATERIALS FOR THE IRS FIELD OFFICE UPGRADE IN SUPPORT OF THE IRS CONVERGENCE PROGRAM UNDER THE CONNECTIONS II PRIME CONTRACT.
 T34
 T51
 135
 170
 191
 198
 248
 249
 436
 477
 542",517110,WIRED TELECOMMUNICATIONS CARRIERS,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION",,,,,,,,,,
7500147992,TIRNO11D000270009,TIRNO11D00027,2619888.00,2016-12-29,2018,7,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-04-26,135633425.65,787980213,SONA NETWORKS LLC,,787980213,SONA NETWORKS LLC,11350 MCCORMICK RD EXECUTIVE PLAZA I STE 409,HUNT VALLEY,MD,MARYLAND,21031,01,USA,UNITED STATES,,,HUNT VALLEY,MD,MARYLAND,210311002,01,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"DOT CERTIFIED DISADVANTAGED BUSINESS ENTERPRISE,FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,S CORPORATION,SBA CERTIFIED 8(A) PROGRAM PARTICIPANT,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
7500147992,TIRNO11D000270009,TIRNO11D00027,2619888.00,2016-12-29,2018,9,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-04-26,135633425.65,787980213,SONA NETWORKS LLC,,787980213,SONA NETWORKS LLC,11350 MCCORMICK RD EXECUTIVE PLAZA I STE 409,HUNT VALLEY,MD,MARYLAND,21031,01,USA,UNITED STATES,,,HUNT VALLEY,MD,MARYLAND,210311002,01,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"DOT CERTIFIED DISADVANTAGED BUSINESS ENTERPRISE,FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,S CORPORATION,SBA CERTIFIED 8(A) PROGRAM PARTICIPANT,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
7500147961,TIRNO11D000270009,TIRNO11D00027,2531623.00,2016-12-29,2018,8,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-04-26,135633425.65,799005272,"COMPUMATICS GROUP, L.L.C.",,,,8321 OLD COURTHOUSE RD STE 360,VIENNA,VA,VIRGINIA,221823817,11,USA,UNITED STATES,,,VIENNA,VA,VIRGINIA,221823817,11,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY",,,,,,,,,,
7500148476,TIRNO11D000270011,TIRNO11D00027,2589938.00,2016-12-29,2018,6,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-09-19,54695339.94,829977508,"SKYEPOINT DECISIONS, INC.",,,,45240 BUSINESS CT STE 160,DULLES,VA,VIRGINIA,201666703,10,USA,UNITED STATES,,,STERLING,VA,VIRGINIA,201666703,10,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION",,,,,,,,,,
7500148476,TIRNO11D000270011,TIRNO11D00027,2589938.00,2016-12-29,2018,7,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-09-19,54695339.94,829977508,"SKYEPOINT DECISIONS, INC.",,,,45240 BUSINESS CT STE 160,DULLES,VA,VIRGINIA,201666703,10,USA,UNITED STATES,,,STERLING,VA,VIRGINIA,201666703,10,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION",,,,,,,,,,
7500153932,TIRNO11D000270011,TIRNO11D00027,2345407.00,2017-04-21,2018,9,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-09-19,54695339.94,080272604,LEIDOS INNOVATIONS CORPORATION,,611641312,"LEIDOS HOLDINGS, INC.",700 N FREDERICK AVE,GAITHERSBURG,MD,MARYLAND,208793328,08,USA,UNITED STATES,,,GAITHERSBURG,MD,MARYLAND,208793328,08,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
7500148476,TIRNO11D000270011,TIRNO11D00027,2589938.00,2016-12-29,2018,8,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-09-19,54695339.94,829977508,"SKYEPOINT DECISIONS, INC.",,,,45240 BUSINESS CT STE 160,DULLES,VA,VIRGINIA,201666703,10,USA,UNITED STATES,,,STERLING,VA,VIRGINIA,201666703,10,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION",,,,,,,,,,
7500147961,TIRNO11D000270009,TIRNO11D00027,2531623.00,2016-12-29,2018,9,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-04-26,135633425.65,799005272,"COMPUMATICS GROUP, L.L.C.",,,,8321 OLD COURTHOUSE RD STE 360,VIENNA,VA,VIRGINIA,221823817,11,USA,UNITED STATES,,,VIENNA,VA,VIRGINIA,221823817,11,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY",,,,,,,,,,
18578-17-001,2032H518F00096,TIRNO11D00007,2320712.00,2018-05-16,2018,5,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,LANHAM,MD,207061348,USA,858485758,ACCENTURE LLP,2017-12-21,14652840.51,806916313,"PURISOLVE, INC.",,,,260 PEACHTREE ST STE 2100,ATLANTA,GA,GEORGIA,303031202,05,USA,UNITED STATES,,,ARLINGTON,VA,VIRGINIA,222032149,08,USA,UNITED STATES,"THE SUPPORT REQUIRED ENCOMPASSES A LARGE SPECTRUM OF SERVICES FROM LOCAL MICROCOMPUTER APPLICATIONS TO LARGE-SCALE INTEGRATED LEGACY SYSTEMS, AND NEWLY DEVELOPED SYSTEMS.    THE PURISOLVE TEAM HAS DEMONSTRATED CAPABILITIES IN THE AREAS OF INFORMATION MANA",541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION,SBA CERTIFIED HUB ZONE FIRM",Wallace  Jones,273085,Poluvan  Mohan,256000,Kenneth  Hill,244000,Courtney  Muller,217000,Koreen  Waz,187000
7500020126,2032H518F00355,TIRNO17D00004,2300000.00,2018-09-28,2018,9,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,ARLINGTON,VA,222031551,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2018-03-30,5377195.41,033185557,"SHAPE SECURITY, INC.",,033185557,"SHAPE SECURITY, INC.",800 W EL CAMINO REAL STE 250,MOUNTAIN VIEW,CA,CALIFORNIA,940402587,14,USA,UNITED STATES,,,ARLINGTON,VA,VIRGINIA,222031665,08,USA,UNITED STATES,SW- SUBSCRIPTION,541512,COMPUTER SYSTEMS DESIGN SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
7500147970,TIRNO11D000270009,TIRNO11D00027,2289449.00,2016-12-29,2018,5,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-04-26,135633425.65,829977508,"SKYEPOINT DECISIONS, INC.",,,,45240 BUSINESS CT STE 160,DULLES,VA,VIRGINIA,201666703,10,USA,UNITED STATES,,,STERLING,VA,VIRGINIA,201666703,10,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION",,,,,,,,,,
18578-17-001,2032H518F00096,TIRNO11D00007,2320712.00,2018-04-09,2018,4,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,LANHAM,MD,207061348,USA,858485758,ACCENTURE LLP,2017-12-21,14652840.51,806916313,"PURISOLVE, INC.",,,,260 PEACHTREE ST STE 2100,ATLANTA,GA,GEORGIA,303031202,05,USA,UNITED STATES,,,CALVERTON,MD,MARYLAND,207054039,05,USA,UNITED STATES,PROVIDE SERVICES TO ASSIST WITH THE MODERNIZATION OF LEGACY IRS APPLICATION MODULES.,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION,SBA CERTIFIED HUB ZONE FIRM",Wallace  Jones,273085,Poluvan  Mohan,256000,Kenneth  Hill,244000,Courtney  Muller,217000,Koreen  Waz,187000
7500147970,TIRNO11D000270009,TIRNO11D00027,2289449.00,2016-12-29,2018,6,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-04-26,135633425.65,829977508,"SKYEPOINT DECISIONS, INC.",,,,45240 BUSINESS CT STE 160,DULLES,VA,VIRGINIA,201666703,10,USA,UNITED STATES,,,STERLING,VA,VIRGINIA,201666703,10,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION",,,,,,,,,,
101433-2,TIRNO11D000160017,TIRNO11D00016,2168997.60,2017-10-30,2018,5,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207061348,USA,019121586,DELOITTE CONSULTING LLP,2016-05-31,68050745.55,034009055,"WOOD CONSULTING SERVICES, INC.",,034009055,"WOOD CONSULTING SERVICES, INC.",8115 MAPLE LAWN BLVD STE 250,FULTON,MD,MARYLAND,207592501,07,USA,UNITED STATES,,,LANHAM,MD,MARYLAND,207061348,04,USA,UNITED STATES,IRS TIRNO-11-D-00016 TIPSS 4_TASK ORDER 17 (4236) RETURN REVIEW PROGRAM INTEGRATION SUPPORT,541519,OTHER COMPUTER RELATED SERVICES,,"BLACK AMERICAN OWNED,DOT CERTIFIED DISADVANTAGED BUSINESS ENTERPRISE,ECONOMICALLY DISADVANTAGED WOMEN-OWNED SMALL BUSINESS,FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,S CORPORATION,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,WOMAN-OWNED BUSINESS",,,,,,,,,,
101588-1,TIRNO11D000160017,TIRNO11D00016,2224816.20,2016-12-14,2018,5,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207061348,USA,019121586,DELOITTE CONSULTING LLP,2016-05-31,68050745.55,068729529,"CITIZANT, INC.",,,,15000 CONFERENCE CENTER DR,CHANTILLY,VA,VIRGINIA,201513819,10,USA,UNITED STATES,,,LANHAM,MD,MARYLAND,207061348,04,USA,UNITED STATES,IRS TIRNO-11-D-00016 TIPSS 4_TASK ORDER 17 (4236) RETURN REVIEW PROGRAM INTEGRATION SUPPORT,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,WOMAN-OWNED BUSINESS",,,,,,,,,,
7500017037,TIRNO17D000040001,TIRNO17D00004,2073463.00,2017-10-13,2017,10,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,ARLINGTON,VA,222031551,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2017-02-15,2918661.00,088365767,CARAHSOFT TECHNOLOGY CORP.,,,,"1860 MICHAEL FARADAY DR, SUITE 100",RESTON,VA,,201905328,08,USA,UNITED STATES,,,ARLINGTON,VA,,222092443,08,USA,UNITED STATES,SPLUNK APP FOR MICROSOFT EXCHANGE - TERM LICENSE WITH ENTERP,541512,COMPUTER SYSTEMS DESIGN SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
101588-2,TIRNO11D000160020,TIRNO11D00016,2154141.59,2016-12-15,2018,5,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207061348,USA,019121586,DELOITTE CONSULTING LLP,2016-09-29,26825319.89,068729529,"CITIZANT, INC.",,,,15000 CONFERENCE CENTER DR,CHANTILLY,VA,VIRGINIA,201513819,10,USA,UNITED STATES,,,LANHAM,MD,MARYLAND,207061348,04,USA,UNITED STATES,IRS TIRNO-11-D-00016 TIPSS 4_TASK ORDER 20 (4288) RELEASE LEVEL TECHNICAL SUPPORT (RLTS) ACA APPLICATIONS DEVELOPMENT O&M,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,WOMAN-OWNED BUSINESS",,,,,,,,,,
7500147961,TIRNO11D000270009,TIRNO11D00027,2044928.00,2016-12-29,2018,5,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-04-26,135633425.65,799005272,"COMPUMATICS GROUP, L.L.C.",,,,8321 OLD COURTHOUSE RD STE 360,VIENNA,VA,VIRGINIA,221823817,11,USA,UNITED STATES,,,VIENNA,VA,VIRGINIA,221823817,11,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY",,,,,,,,,,
7500147961,TIRNO11D000270009,TIRNO11D00027,2044928.00,2016-12-29,2018,6,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-04-26,135633425.65,799005272,"COMPUMATICS GROUP, L.L.C.",,,,8321 OLD COURTHOUSE RD STE 360,VIENNA,VA,VIRGINIA,221823817,11,USA,UNITED STATES,,,VIENNA,VA,VIRGINIA,221823817,11,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY",,,,,,,,,,
PO20160057,0005,TCC15HQB0018,2415837.60,2016-10-14,2016,10,020,DEPARTMENT OF THE TREASURY (TREAS),2046,OFFICE OF THE COMPTROLLER OF THE CURRENCY,2031JW,COMPTROLLER OF CURRENCY ACQS,WASHINGTON,DC,202190003,USA,033324117,PRIMESCAPE SOLUTIONS INC.,2016-10-01,16133886.34,868772422,RRP SOLUTIONS INC.,,,,9110 ARLINGTON BLVD,FAIRFAX,VA,,220312603,11,USA,UNITED STATES,,,DISTRICT OF COLUMBIA,DC,,202190003,AL,USA,UNITED STATES,ENGINEERING SERVICES,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",,"FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,S CORPORATION,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
PO20160057,0005,TCC15HQB0018,2415837.60,2016-10-14,2017,1,020,DEPARTMENT OF THE TREASURY (TREAS),2046,OFFICE OF THE COMPTROLLER OF THE CURRENCY,2031JW,COMPTROLLER OF CURRENCY ACQS,WASHINGTON,DC,202190003,USA,033324117,PRIMESCAPE SOLUTIONS INC.,2016-10-01,16133886.34,868772422,RRP SOLUTIONS INC.,,,,9110 ARLINGTON BLVD,FAIRFAX,VA,,220312603,11,USA,UNITED STATES,,,DISTRICT OF COLUMBIA,DC,,202190003,AL,USA,UNITED STATES,ENGINEERING SERVICES,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",,"FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,S CORPORATION,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
7500014123,TIRNO11D000410025,TIRNO11D00041,2015248.00,2017-08-25,2017,8,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H9,CHIEF INFORMATION OFFICER,LANHAM,MD,207061334,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2016-09-30,6265452.98,015922699,ACQUIA INC.,,015922699,ACQUIA INC.,53 STATE ST # 10,BOSTON,MA,,021092820,09,USA,UNITED STATES,,,ARLINGTON,VA,,222092443,08,USA,UNITED STATES,ADD SOLR SUPPORT FOR 6 WEEKS,541512,COMPUTER SYSTEMS DESIGN SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
7500147992,TIRNO11D000270009,TIRNO11D00027,1972987.00,2016-12-29,2018,6,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-04-26,135633425.65,787980213,SONA NETWORKS LLC,,787980213,SONA NETWORKS LLC,11350 MCCORMICK RD EXECUTIVE PLAZA I STE 409,HUNT VALLEY,MD,MARYLAND,21031,01,USA,UNITED STATES,,,HUNT VALLEY,MD,MARYLAND,210311002,01,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"DOT CERTIFIED DISADVANTAGED BUSINESS ENTERPRISE,FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,S CORPORATION,SBA CERTIFIED 8(A) PROGRAM PARTICIPANT,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
