award_id_fain,modification_number,award_id_uri,sai_number,federal_action_obligation,non_federal_funding_amount,total_funding_amount,face_value_of_loan,original_subsidy_cost,total_subsidy_cost,total_loan_value,action_date,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,recipient_duns,recipient_name,recipient_parent_name,recipient_parent_duns,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,recipient_congressional_district,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,primary_place_of_performance_county_code,primary_place_of_performance_county_name,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,primary_place_of_performance_congressional_district,primary_place_of_performance_foreign_location,cfda_number,cfda_title,assistance_type_code,assistance_type_description,award_description,business_funds_indicator_code,business_funds_indicator_description,business_types_code,business_types_description,correction_delete_indicator_code,correction_delete_indicator_description,action_type_code,action_type_description,record_type_code,record_type_description,last_modified_date
18-LITC0258-03,02,,,2500.00,87500.00,90000.00,,,,,2018-09-18,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,041283243,"WASHINGTON AND LEE UNIVERSITY, THE","WASHINGTON AND LEE UNIVERSITY, THE",041283243,USA,UNITED STATES,204 W WASHINGTON ST,,45512,LEXINGTON,678,LEXINGTON (CITY),VA,VIRGINIA,24450,2116,06,,,,USA,UNITED STATES,VA*****,,,,VIRGINIA,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,O,PRIVATE INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-10-11 17:35:36.802888
W9132T1820008,0,2018:W9132T:0040,SAIEXEMPT,221999.00,0.00,221999,,,,,2018-09-28,2018-09-28,2019-09-27,097,DEPARTMENT OF DEFENSE (DOD),2100,DEPARTMENT OF THE ARMY,W9132T,W2R2 CONST ENGRG LAB,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HP,AGENCY WIDE SUPPORT SERVICES,041544081,UNIVERSITY OF ILLINOIS,UNIVERSITY OF ILLINOIS,041544081,USA,UNITED STATES,"506 S WRIGHT ST, SUITE 364",,77005,URBANA,019,CHAMPAIGN,IL,ILLINOIS,61801,3649,13,,,,USA,UNITED STATES,IL12385,CHAMPAIGN,019,CHAMPAIGN,ILLINOIS,61820-7406,13,,12.630,"BASIC, APPLIED, AND ADVANCED RESEARCH IN SCIENCE AND ENGINEERING",05,COOPERATIVE AGREEMENT (B),"GREAT RIVERS CESU AGREEMENT TITLES 'NATURAL RESOURCES AND ENDANGERED SPECIES RESEARCH AND SUPPORT AT FORT HOOD, TEXAS'",NON,NOT RECOVERY ACT,H,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,,,A,NEW,2,NON-AGGREGATE RECORD,2018-10-15 21:18:22.901201
17VITA0183,02,,SAI EXEMPT,-663.18,,-663.18,,,,,2018-09-28,2016-08-01,2018-07-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HS,WAGE AND INVESTMENT,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HS,WAGE AND INVESTMENT,095100095,"TEXAS A&M INTERNATIONAL UNIVERSITY FOUNDATION, INC.","TEXAS A&M UNIVERSITY SYSTEM, THE",042915991,USA,UNITED STATES,5201 UNIVERSITY BLVD,,41464,LAREDO,479,WEBB,TX,TEXAS,78041,1920,28,,,,USA,UNITED STATES,TX**479,,479,WEBB,TEXAS,,28,,21.009,VOLUNTEER INCOME TAX ASSISTANCE (VITA) MATCHING GRANT PROGRAM,04,PROJECT GRANT (B),TAMIU VITA PROGRAM,NON,NOT RECOVERY ACT,S,HISPANIC-SERVING INSTITUTION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-10-25 15:17:16.500493
14LITC0007,02,,,-1.66,0.00,-1.66,,,,,2018-09-17,2014-01-01,2014-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,036725083,UNIVERSITY OF ARKANSAS SYSTEM,,055600001,USA,UNITED STATES,2801 S UNIVERSITY AVE,,41000,LITTLE ROCK,119,PULASKI,AR,ARKANSAS,72204,1000,02,,,,USA,UNITED STATES,AR*****,,,,ARKANSAS,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW INCOME TAXPAYER CLINIC 2014-2016,NON,NOT RECOVERY ACT,X,OTHER,,,A,NEW,2,NON-AGGREGATE RECORD,2018-10-11 17:47:16.77523
181FA023058-G,,,SAI EXEMPT,600000.00,,600000,,,,,2018-09-19,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,012337720,RURAL INVESTMENT CORPORATION,,,USA,UNITED STATES,145 MAIN ST-PO BOX 136,"LYONS, NE 68038-0136",29855,LYONS,021,BURT,NE,NEBRASKA,68038,0136,01,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,PROJECT GRANT (B),FINANCIAL ASSISTANCE AWARD,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,A,NEW,2,NON-AGGREGATE RECORD,2018-10-04 21:13:11.148191
181NA023078-G,,,SAI EXEMPT,616000.00,,616000,,,,,2018-09-19,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,026503091,CHI ISHOBAK,,,USA,UNITED STATES,P.O. BOX 766-27043 POTAWATOMI TRAIL,"DOWAGIAC, MI 49047-1348",22880,DOWAGIAC,027,CASS,MI,MICHIGAN,49047,1348,06,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.012,NATIVE INITIATIVES,04,PROJECT GRANT (B),NATIVE AMERICAN INITIATIVES AWARD,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,A,NEW,2,NON-AGGREGATE RECORD,2018-10-17 17:19:58.362056
181FA022974-G,,,SAI EXEMPT,700000.00,,700000,,,,,2018-09-19,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,932766959,COMMUNITY FIRST FUND,COMMUNITY FIRST FUND,932766959,USA,UNITED STATES,51 SOUTH DUKE STREET SUITE 400,"LANCASTER, PA 17608-0524",41216,LANCASTER,071,LANCASTER,PA,PENNSYLVANIA,17608,0524,16,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,PROJECT GRANT (B),FINANCIAL ASSISTANCE AWARD,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,A,NEW,2,NON-AGGREGATE RECORD,2018-10-16 19:01:30.731616
181FA022982-G,,,SAI EXEMPT,167707.00,,167707,,,,,2018-09-19,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,858704653,NORTHEAST SOUTH DAKOTA ECONOMIC CORPORATION (NESDEC),,,USA,UNITED STATES,104 ASH STREET EAST,"SISSETON, SD 57262-1908",59260,SISSETON,109,ROBERTS,SD,SOUTH DAKOTA,57262,1908,00,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,PROJECT GRANT (B),FINANCIAL ASSISTANCE AWARD,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,A,NEW,2,NON-AGGREGATE RECORD,2018-10-16 19:01:30.685411
181TA022963-G,,,SAI EXEMPT,59550.00,,59550,,,,,2018-09-19,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,080194852,EVERGREEN BUSINESS CAPITAL COMMUNITY FINANCE,,,USA,UNITED STATES,13925 INTERURBAN AVE S-SUITE 100,"SEATTLE, WA 98168-5719",63000,SEATTLE,033,KING,WA,WASHINGTON,98168,5719,09,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,PROJECT GRANT (B),TECHNICAL ASSISTANCE AWARD,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,A,NEW,2,NON-AGGREGATE RECORD,2018-10-04 21:34:38.662555
18-LITC0205-03,02,,,-11944.00,50856.00,38912.00,,,,,2018-09-18,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,169933363,MONTANA LEGAL SERVICES ASSOCIATION,MONTANA LEGAL SERVICES ASSOCIATION,169933363,USA,UNITED STATES,616 HELENA AVENUE STE 100,,35600,HELENA,049,LEWIS AND CLARK,MT,MONTANA,59601,3612,00,,,,USA,UNITED STATES,MT*****,,,,MONTANA,,00,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),MLSA LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-10-11 17:35:36.921484
18-LITC0216-03,02,,,3450.00,93450.00,96900.00,,,,,2018-09-18,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,126670959,"KOREATOWN YOUTH AND COMMUNITY CENTER, INC","KOREATOWN YOUTH AND COMMUNITY CENTER, INC",126670959,USA,UNITED STATES,3727 W SIXTH ST STE 300,,44000,LOS ANGELES,037,LOS ANGELES,CA,CALIFORNIA,90020,5108,34,,,,USA,UNITED STATES,CA*****,,,,CALIFORNIA,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-10-11 17:35:36.881706
CDF18CRF0001,,,SAI EXEMPT,0.00,,0,150000000.00,0.00,0.00,150000000.00,2018-09-18,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,068304752,CLEARINGHOUSE COMMUNITY DEVELOPMENT FINANCIAL INSTITUTION,,,USA,UNITED STATES,"23861 EL TORO ROAD, SUITE 401","LAKE FOREST, CA 92630-4732",39496,LAKE FOREST,059,ORANGE,CA,CALIFORNIA,92630,4732,45,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.014,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS BOND GUARANTEE PROGRAM,08,GUARANTEED/INSURED LOAN (F),CDFI BOND GUARANTEE PROGRAM,NON,NOT RECOVERY ACT,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,NEW,2,NON-AGGREGATE RECORD,2018-11-01 18:39:31.366497
14LITC0008,02,,,-1.19,0.00,-1.19,,,,,2018-09-17,2014-01-01,2014-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,114439730,"CATHOLIC COMMUNITY SERVICES OF SOUTHERN ARIZONA, INC.","CATHOLIC COMMUNITY SERVICES OF SOUTHERN ARIZONA, INC.",114439730,USA,UNITED STATES,140 W SPEEDWAY STE 230,,77000,TUCSON,019,PIMA,AZ,ARIZONA,85705,7688,03,,,,USA,UNITED STATES,AZ**019,,019,PIMA,ARIZONA,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,X,OTHER,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-10-11 17:47:16.970757
181FA023315-G,,,SAI EXEMPT,1125000.00,,1125000,,,,,2018-09-19,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,141414842,FIRST NATIONS OWEESTA CORPORATION,,,USA,UNITED STATES,"2432 MAIN STREET, FLOOR 1","LONGMONT, CO 80501-1101",45970,LONGMONT,013,BOULDER,CO,COLORADO,80501,1101,04,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,PROJECT GRANT (B),FINANCIAL ASSISTANCE AWARD,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,A,NEW,2,NON-AGGREGATE RECORD,2018-10-04 21:21:51.413375
14LITC0066,03,,,-844.24,0.00,-844.24,,,,,2018-09-17,2014-01-01,2014-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,065163503,BENTLEY UNIVERSITY,BENTLEY UNIVERSITY,065163503,USA,UNITED STATES,175 FOREST ST,,72600,WALTHAM,017,MIDDLESEX,MA,MASSACHUSETTS,02452,4713,05,,,,USA,UNITED STATES,MA*****,,,,MASSACHUSETTS,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,X,OTHER,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-10-11 17:47:17.127726
14LITC0065,02,,,-3973.67,0.00,-3973.67,,,,,2018-09-17,2014-01-01,2014-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,112260708,SOUTHEAST LOUISIANA LEGAL SERVICES CORPORATION,SOUTHEAST LOUISIANA LEGAL SERVICES CORPORATION,112260708,USA,UNITED STATES,1200 DEREK DR STE 100,,32755,HAMMOND,105,TANGIPAHOA,LA,LOUISIANA,70403,5763,01,,,,USA,UNITED STATES,LA**105,,105,TANGIPAHOA,LOUISIANA,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-10-11 17:47:17.171123
14LITC0169,02,,,-9178.04,0.00,-9178.04,,,,,2018-09-17,2014-01-01,2014-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,620941927,LEGAL AID OF WYOMING,LEGAL AID OF WYOMING,620941927,USA,UNITED STATES,1813 CAREY AVE.,,13900,CHEYENNE,021,LARAMIE,WY,WYOMING,82001,4421,00,,,,USA,UNITED STATES,WY*****,,,,WYOMING,,00,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW INCOME TAXPAYER CLINIC 2014,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,A,NEW,2,NON-AGGREGATE RECORD,2018-10-11 17:47:16.845249
14LITC0167,02,,,-13000.00,0.00,-13000,,,,,2018-09-17,2014-01-01,2014-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,041103730,DRAKE UNIVERSITY,DRAKE UNIVERSITY,041103730,USA,UNITED STATES,2507 UNIVERSITY AVE,,21000,DES MOINES,153,POLK,IA,IOWA,50311,4505,03,,,,USA,UNITED STATES,IA**153,,153,POLK,IOWA,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,O,PRIVATE INSTITUTION OF HIGHER EDUCATION,,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-10-11 17:47:17.041343
14LITC0039,02,,,-2890.00,0.00,-2890,,,,,2018-09-17,2014-01-01,2014-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,099351785,"THREE RIVERS LEGAL SERVICES, INC.","THREE RIVERS LEGAL SERVICES, INC.",099351785,USA,UNITED STATES,1000 NE 16TH AVE BLDG I STE B,,25175,GAINESVILLE,001,ALACHUA,FL,FLORIDA,32601,4541,03,,,,USA,UNITED STATES,FL**031,,031,DUVAL,FLORIDA,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW INCOME TAX PAYER CLINIC,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,A,NEW,2,NON-AGGREGATE RECORD,2018-10-11 17:47:16.603152
14LITC0174,03,,,-5455.21,0.00,-5455.21,,,,,2018-09-17,2014-01-01,2014-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,068552207,"WASHINGTON UNIVERSITY, THE","WASHINGTON UNIVERSITY, THE",068552207,USA,UNITED STATES,ONE BROOKINGS DR,,65000,SAINT LOUIS,189,ST. LOUIS,MO,MISSOURI,63130,4862,01,,,,USA,UNITED STATES,MO**510,,510,ST. LOUIS (CITY),MISSOURI,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),WASHINGTON UNIVERSITY SCHOOL OF LAW LOW INCOME TAX CLINIC,NON,NOT RECOVERY ACT,O,PRIVATE INSTITUTION OF HIGHER EDUCATION,,,A,NEW,2,NON-AGGREGATE RECORD,2018-10-11 17:47:16.559826
181FA022710-G,,,SAI EXEMPT,700000.00,,700000,,,,,2018-09-19,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,071497812,METROPOLITAN ECONOMIC DEVELOPMENT ASSOCIATION,,,USA,UNITED STATES,250 SECOND AVENUE SOUTH-SUITE 106,"MINNEAPOLIS, MN 55401-2168",43000,MINNEAPOLIS,053,HENNEPIN,MN,MINNESOTA,55401,2168,05,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,PROJECT GRANT (B),FINANCIAL ASSISTANCE AWARD,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,A,NEW,2,NON-AGGREGATE RECORD,2018-10-04 20:48:17.620401
18-LITC0321-02,02,,,36000.00,81088.00,117088.00,,,,,2018-09-18,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,786210690,LEGAL AID SOCIETY OF MILWAUKEE INC,LEGAL AID SOCIETY OF MILWAUKEE INC,786210690,USA,UNITED STATES,728 N JAMES LOVELL ST,,53000,MILWAUKEE,079,MILWAUKEE,WI,WISCONSIN,53233,2408,04,,,,USA,UNITED STATES,WI*****,,,,WISCONSIN,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),"THE LEGAL AID SOCIETY OF MILWAUKEE, INC.- LOW INCOME TAX CLINIC",NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-10-11 17:35:36.707642
18-LITC0201-03,02,,,15392.00,95392.00,110784.00,,,,,2018-09-18,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,143486319,UNIVERSITY OF BALTIMORE,UNIVERSITY SYSTEM OF MARYLAND,003256088,USA,UNITED STATES,1420 N CHARLES ST,,04000,BALTIMORE,510,BALTIMORE (CITY),MD,MARYLAND,21201,5720,07,,,,USA,UNITED STATES,MD*****,,,,MARYLAND,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),"LOW INCOME TAXPAYER CLINIC IN BALTIMORE, MD",NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-10-11 17:35:36.93965
18-LITC0325-02,02,,,8000.00,94000.00,102000.00,,,,,2018-09-18,2018-01-01,2018-12-31,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2031HV,TAXPAYER ADVOCATE SERVICE,023413941,CHINESE NEWCOMERS SERVICE CENTER,,,USA,UNITED STATES,777 STOCKTON ST STE 104,,67000,SAN FRANCISCO,075,SAN FRANCISCO,CA,CALIFORNIA,94108,2370,12,,,,USA,UNITED STATES,CA*****,,,,CALIFORNIA,,90,,21.008,LOW INCOME TAXPAYER CLINICS,04,PROJECT GRANT (B),LOW INCOME TAXPAYER CLINIC,NON,NOT RECOVERY ACT,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,B,CONTINUATION,2,NON-AGGREGATE RECORD,2018-10-11 17:35:36.574039
181FA022627-G,,,SAI EXEMPT,550000.00,,550000,,,,,2018-09-19,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,020,DEPARTMENT OF THE TREASURY (TREAS),2066,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS FUND,,,079213016,APPALACHIAN COMMUNITY CAPITAL CORPORATION,,,USA,UNITED STATES,110 PEPPER FERRY RD NW,"CHRISTIANSBURG, VA 24073-1631",16608,CHRISTIANSBURG,121,MONTGOMERY,VA,VIRGINIA,24073,1631,09,,,,USA,UNITED STATES,00*****,,,,MULTI-STATE,,90,,21.020,COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM,04,PROJECT GRANT (B),FINANCIAL ASSISTANCE AWARD,NON,NOT RECOVERY ACT,N,NONPROFIT WITHOUT 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),,,A,NEW,2,NON-AGGREGATE RECORD,2018-10-04 20:38:15.657766
